scientific_name,datetime,description,place_guess,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,uncertainty,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated,OccurrenceID,GUID,Herbarium,Accession,Family,Specimen.Notes,Phenology,Collector,Day.Collected,Month.Collected,Year.Collected,State.or.Province,County,Locality,Site.Description,Verbatim.Coordinates,Valid.LatLng,Original.Geodetic.Datum,Georeferenced.By,Georeference.Sources,Georeference.Remarks,was_wgs84,FID,geometry
Pedicularis rainierensis,2023-07-14 11:10:14 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/172934931,https://inaturalist-open-data.s3.amazonaws.com/photos/300271456/medium.jpg,mam252,172934931,Mount Rainier lousewort,Plantae,146989,1,0,2023-07-14 11:10:14-07:00,2023-07-14,2023-07-14 18:10:14 UTC,Pacific Time (US & Canada),4,4,,,false,,,1988165,Maria,2023-07-15 00:37:17 UTC,2023-07-15 10:46:21 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.83947, 46.7928116667)"
Pedicularis rainierensis,2023-07-09 12:50:26 -0700,,"Ashford, WA 98304, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/172103111,https://inaturalist-open-data.s3.amazonaws.com/photos/298719921/medium.jpeg,joshuamorris,172103111,Mount Rainier lousewort,Plantae,146989,1,0,2023-07-09 12:50:26,2023-07-09,2023-07-09 19:50:26 UTC,Pacific Time (US & Canada),11,11,,,false,gps,gps,802464,Joshua Morris,2023-07-10 04:08:51 UTC,2023-07-18 15:38:40 UTC,research,CC0,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8842993304, 46.9561335939)"
Pedicularis rainierensis,2023-07-02 11:35:37 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/170839293,https://static.inaturalist.org/photos/296412314/medium.jpg,girlysound,170839293,Mount Rainier lousewort,Plantae,146989,1,0,2023-07-02 11:35:37-07:00,2023-07-02,2023-07-02 18:35:37 UTC,Pacific Time (US & Canada),4,4,,,false,,,3116192,Carson,2023-07-03 14:18:52 UTC,2023-07-18 15:36:12 UTC,research,,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.771575, 46.8039083333)"
Pedicularis rainierensis,2022-08-02 07:29:00 -0700,,"Pierce County, WA, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/135755294,https://inaturalist-open-data.s3.amazonaws.com/photos/231590486/medium.jpeg,chrisclose,135755294,Mount Rainier lousewort,Plantae,146989,1,0,2022/08/02 7:29 AM,2022-08-02,2022-08-02 14:29:00 UTC,Pacific Time (US & Canada),15,15,,,false,,,4281088,Chris Close,2022-09-20 05:28:16 UTC,2023-07-18 16:03:26 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8672415451, 46.9375821267)"
Pedicularis rainierensis,2022-08-02 04:03:00 -0700,,"Pierce County, WA, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/135643321,https://inaturalist-open-data.s3.amazonaws.com/photos/231383559/medium.jpeg,chrisclose,135643321,Mount Rainier lousewort,Plantae,146989,1,0,2022/08/02 4:03 AM,2022-08-02,2022-08-02 11:03:00 UTC,Pacific Time (US & Canada),15,15,,,false,,,4281088,Chris Close,2022-09-19 09:39:58 UTC,2023-07-18 16:02:57 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8828075254, 46.9565057964)"
Pedicularis rainierensis,2022-07-31 05:28:00 -0700,,"Pierce County, WA, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/135228616,https://inaturalist-open-data.s3.amazonaws.com/photos/230613542/medium.jpeg,chrisclose,135228616,Mount Rainier lousewort,Plantae,146989,1,0,2022/07/31 5:28 AM,2022-07-31,2022-07-31 12:28:00 UTC,Pacific Time (US & Canada),15,15,,,false,,,4281088,Chris Close,2022-09-16 10:51:44 UTC,2022-09-16 11:27:06 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6565360616, 46.9114973258)"
Pedicularis rainierensis,2022-08-12 18:11:43 -0700,,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/134748946,https://static.inaturalist.org/photos/229735057/medium.jpg,preeti5,134748946,Mount Rainier lousewort,Plantae,146989,2,0,2022-08-12 18:11:43-07:00,2022-08-12,2022-08-13 01:11:43 UTC,Pacific Time (US & Canada),8,8,,,false,,,2172332,Preeti Gopalan,2022-09-12 16:53:50 UTC,2024-05-07 05:40:53 UTC,research,,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8353853935, 46.785160387)"
Pedicularis rainierensis,2022-08-19 09:43:23 -0700,,"Mount Rainier National Park, Ashford, WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/131541588,https://inaturalist-open-data.s3.amazonaws.com/photos/223872782/medium.jpg,davidhelder,131541588,Mount Rainier lousewort,Plantae,146989,1,0,2022-08-19 09:43:23-07:00,2022-08-19,2022-08-19 16:43:23 UTC,Pacific Time (US & Canada),3,3,,,false,,,4432586,,2022-08-20 04:47:16 UTC,2024-07-18 21:40:50 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8152383333, 46.9255416667)"
Pedicularis rainierensis,2022-07-23 07:33:56 -0700,Pedicularis rainierensis?,"Mount Rainier National Park, Ashford, WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/127612607,https://inaturalist-open-data.s3.amazonaws.com/photos/216667299/medium.jpg,jareddodson,127612607,Mount Rainier lousewort,Plantae,146989,2,0,2022-07-23 07:33:56-07:00,2022-07-23,2022-07-23 14:33:56 UTC,Pacific Time (US & Canada),5,5,,,false,,,3448676,,2022-07-24 02:31:22 UTC,2022-08-12 15:34:15 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6838383333, 46.9170416667)"
Pedicularis rainierensis,2021-08-19 12:27:00 -0700,,"Van Trump Park, Pierce County, WA, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/91866117,https://inaturalist-open-data.s3.amazonaws.com/photos/152022208/medium.jpg,adamschneider,91866117,Mount Rainier lousewort,Plantae,146989,1,0,2021/08/19 12:27 PM PDT,2021-08-19,2021-08-19 19:27:00 UTC,Pacific Time (US & Canada),20,20,,,false,,,521910,Adam Schneider,2021-08-20 16:50:35 UTC,2021-08-20 23:15:26 UTC,research,CC-BY,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.773704996, 46.801964343)"
Pedicularis rainierensis,2021-07-16 16:09:00 -0700,Narrow endemic,"Grand Park, Mt. Rainier, Pierce County, Washington, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/90255047,https://inaturalist-open-data.s3.amazonaws.com/photos/149144912/medium.jpeg,peterzika,90255047,Mount Rainier lousewort,Plantae,146989,2,0,2021/07/16 4:09 PM PDT,2021-07-16,2021-07-16 23:09:00 UTC,Pacific Time (US & Canada),4,4,,,false,,,1816805,Peter Zika,2021-08-07 13:29:02 UTC,2022-04-20 20:56:41 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6706472222, 46.9679333333)"
Pedicularis rainierensis,2021-07-28 16:52:00 -0700,,"Sunrise area, Mt Rainier NP, Pierce County, WA, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/89415318,https://inaturalist-open-data.s3.amazonaws.com/photos/147644493/medium.jpeg,pdunwiddie,89415318,Mount Rainier lousewort,Plantae,146989,1,0,2021/07/28 4:52 PM PDT,2021-07-28,2021-07-28 23:52:00 UTC,Pacific Time (US & Canada),26,26,,,false,,,270802,,2021-08-01 01:10:48 UTC,2022-07-22 22:28:23 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6289833333, 46.9268388889)"
Pedicularis rainierensis,2020-08-25 14:28:21 -0700,Found along the Spray Park trail up in the meadows 8/25/2020. I hope the ID is correct.,"Mount Rainier National Park, Ashford, WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/57642849,https://static.inaturalist.org/photos/91966242/medium.jpg,birdbretta,57642849,Mount Rainier lousewort,Plantae,146989,1,0,Tue Aug 25 2020 14:28:21 GMT-0700 (PDT),2020-08-25,2020-08-25 21:28:21 UTC,Pacific Time (US & Canada),14,14,,,false,,,2898239,,2020-08-26 15:12:49 UTC,2020-08-27 12:43:50 UTC,research,,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.83963833, 46.919125)"
Pedicularis rainierensis,2020-08-04 12:43:00 -0700,,"Spray Park, Mt Rainier, Pierce County, Washington, USA",,Mount Rainier lousewort,https://www.inaturalist.org/observations/55595494,https://inaturalist-open-data.s3.amazonaws.com/photos/88538730/medium.jpeg,peterzika,55595494,Mount Rainier lousewort,Plantae,146989,1,0,2020/08/04 12:43 PM PDT,2020-08-04,2020-08-04 19:43:00 UTC,Pacific Time (US & Canada),10,10,,open,false,,,1816805,Peter Zika,2020-08-06 13:57:04 UTC,2025-01-04 19:46:36 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.8406527778, 46.9228166667)"
Pedicularis rainierensis,2019-07-28 15:41:24 -0700,,"Mount Rainier National Park, Packwood, WA, US",,Mount Rainier lousewort,https://www.inaturalist.org/observations/29792644,https://inaturalist-open-data.s3.amazonaws.com/photos/46514243/medium.jpg,dbwilson,29792644,Mount Rainier lousewort,Plantae,146989,1,0,Sun Jul 28 2019 15:41:24 GMT-0700 (PDT),2019-07-28,2019-07-28 22:41:24 UTC,Pacific Time (US & Canada),5,5,,,false,,,2049806,,2019-07-29 16:34:17 UTC,2020-01-17 19:14:30 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.7218033333, 46.7771216667)"
Pedicularis rainierensis,2016-08-11 13:54:31 -0700,Berkeley Park; budding; flowering,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",,Mount Rainier lousewort,http://www.inaturalist.org/observations/3862863,https://static.inaturalist.org/photos/4532899/medium.jpeg,reidozaki,3862863,Mt. Rainier Lousewort,Plantae,146989,1,0,2016-08-11 1:54:31 PM PDT,2016-08-11,2016-08-11 20:54:31 UTC,Pacific Time (US & Canada),10,10,,,false,gps,gps,239386,Reid Ozaki,2016-08-11 21:52:59 UTC,2016-08-13 03:29:11 UTC,research,,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.68783392, 46.91764799)"
Pedicularis rainierensis,2016-07-26 14:25:26 -0700,,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",,Mount Rainier lousewort,http://www.inaturalist.org/observations/3771188,https://inaturalist-open-data.s3.amazonaws.com/photos/4395546/medium.jpg,space3,3771188,Mount Rainier lousewort,Plantae,146989,2,0,Tue Jul 26 2016 14:25:26 GMT-0700 (PDT),2016-07-26,2016-07-26 21:25:26 UTC,Pacific Time (US & Canada),10,10,,,false,,,243641,,2016-07-30 17:54:06 UTC,2020-01-17 19:17:03 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"c(-121.6886614357, 46.917875167)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3529815,cf667f87-6696-45bd-8982-5cc281c6c366,MORA,MORA-00523,Orobanchaceae,"One Specimen.  Several Leaf Stems With Leaves Coming From A Root Ball.  Several Roots (Broken Off) Descend From The Root Ball.  One Longer Stem Terminates In A Flower.  There Are A Couple Of Leafy Stems Just Below The Flower.  Attached Envelope Contains Misc Detrital Material. 49.92101 N, 121.65287 W, Wgs 84, +/- 10 Meters.; Det. Giblin, David 9/16/2007 : Verbatim name provided: Pedicularis __ __rainierensis __Pennell & Warren.",,Vicky Weafer,14,8,2007,Washington,Pierce,Huckleberry Basin [Mount Rainier National Park],North-Facing Talus Slope And Adjacent Basin Floor.  Carex Spectabilis And Luetkea Pectinata Dominant. Locally Common Along Streams  In Basin Floor.,"46.92101° N,  121.65287° W",Y,WGS84,Arnie Petersen,GPS,,TRUE,0,"c(-121.65287, 46.92101)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035118,85e05ff8-3781-4baf-8a47-df8a5ca3d723,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818864.,flowering,M.J. Hamann,18,7,1969,Washington,Pierce,West side of Mount Rainier National Park. Klapatche Park.,Level meadow. Pedicularis ornithorhynchos,,Y,WGS84,,,,TRUE,0,"c(-121.87812, 46.835564)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035119,9b11644b-dabc-4a2d-87a7-e0e115b8e55c,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818865.,Flowering & Fruiting,M.J. Hamann,1,8,1969,Washington,Pierce,"Northeast corner of Mount Rainier National Park, south of Palisades Lake.",Moist ground south of lake.,,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.593558, 46.949659)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035287,4b06c81f-2d46-496c-b459-fb20dade23c2,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819033.,flowering,M.J. Hamann,27,7,1969,Washington,Pierce,North side of Mount Rainier National Park. Around tarn below and south of Yellowstone Cliffs.,Tarn.,,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.766766, 46.961495)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035295,12b8efe7-62ed-416b-83c0-023f5b9ddff9,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819041.,flowering,Richard Campbell,9,7,1968,Washington,Pierce,Mount Rainier National Park near Mowich Lake. T17N R7E S25.,Moist meadow in mountain.,,Y,WGS84,,,,TRUE,0,"c(-121.863348, 46.942553)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035296,b5e28710-1a37-4a6c-a952-d0865a868d70,WS,,Orobanchaceae,Mapped near campground. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819042.,flowering,Michael Rue,8,7,1968,Washington,Pierce,"Near Mowich Lake, Mount Rainier National Park. T7N R7E S24.",In light undergrowth near lake.,,Y,WGS84,,,,TRUE,0,"c(-121.863756, 46.933689)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035293,715d06a0-16ff-48f9-8ae8-06b781c6ab48,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819039.,flowering,Linda R. Altman,3,8,1967,Washington,Pierce,"Mount Rainier, Spray Park.","Moist, alpine meadow.",,Y,WGS84,,,,TRUE,0,"c(-121.839718, 46.915941)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035290,7e96dbb1-0e93-404f-9ddc-d9da67611025,WS,,Orobanchaceae,"Perennial, flowers white-yellowish. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819036.",flowering,F.G. Meyer,22,8,1937,Washington,Pierce,Above Indian Henry's Hunting Ground on the west side of Mt. Rainier.,On moist talus slopes.,,Y,WGS84,,,,TRUE,0,"c(-121.83528, 46.79361)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526953,9ed724fa-7a9c-408d-a915-f90f146391c9,MORA,MORA-00043,Orobanchaceae,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,Thompson,14,8,1935,Washington,Pierce,Van Trump Park [Mount Rainier National Park],,,Y,WGS84,Arnie Peterson,Digital Map,,TRUE,0,"c(-121.783607, 46.80076)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526950,5ac65860-21fe-40dd-a4eb-ab44e2e162b4,MORA,MORA-00042,Orobanchaceae,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,Warren,NA,NA,1931,Washington,Pierce,Indian Henry's [Mount Rainier National Park],,,Y,WGS84,Arnie Peterson,Digital Map,,TRUE,0,"c(-121.838894, 46.79231)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526951,de7f156d-2db2-4fbe-84c7-ad8263256190,MORA,MORA-00042,Orobanchaceae,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,Warren,NA,NA,1931,Washington,Pierce,Van Trump Park [Mount Rainier National Park],,,Y,WGS84,Arnie Peterson,Digital Map,,TRUE,0,"c(-121.785772, 46.796507)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3526954,9eaf8662-569b-45d5-9554-6981de9ba1a1,MORA,MORA-00041,Orobanchaceae,"2 Specimens: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,Landes,NA,NA,1930,Washington,Pierce,Indian Henry's [Mount Rainier National Park],,,Y,WGS84,Arnie Peterson,Digital Map,,TRUE,0,"c(-121.838672, 46.792253)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035115,34b7ec77-df21-4eb6-9545-46a593165786,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818861.,flowering,Paul Eide,6,7,1930,Washington,Pierce,"Mystic Lake, Mount Rainier National Park.","Mossy flat area, in open, soil very damp.",,Y,WGS84,,,,TRUE,0,"c(-121.754358, 46.914064)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035286,4a318c35-fd50-4654-bc8e-eeae2fc8f432,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819032.,flowering,Paul Eide,3,8,1930,Washington,Pierce,"Seattle Park, Mount Rainier National Park.",,,Y,WGS84,Fertig,,,TRUE,0,"c(-121.794544, 46.923996)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2977172,7c1aec7e-9826-4495-ab5d-db41ae2fd962,WTU,88154,Orobanchaceae,,Flowers,A. A. Heller,10,8,1928,Washington,Pierce,"Van Trump Park, Mount Rainier.",,,Y,WGS84,Crystal Shin,GeoLocate,,TRUE,0,"c(-121.779263, 46.797886)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035114,751c24b5-af24-4ea7-9b2b-8393de02e73a,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818860.,Flowering & Fruiting,F.A. Warren,1,8,1928,Washington,Pierce,"North side Mowich Lake, Mount Rainier National Park.",Open hillsides.,,Y,WGS84,Fertig,,,TRUE,0,"c(-121.86258, 46.942928)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035116,4209e922-6d6b-4597-885c-cf68f859f928,WS,,Orobanchaceae,Very common. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818862.,Flowering & Fruiting,F.A. Warren,17,7,1928,Washington,Pierce,"North side Mystic Lake, Mount Rainier National Park.",Grassy hillsides.,,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.75476, 46.914502)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035117,31264c52-2fe7-4056-af0f-0f11fcda175d,WS,,Orobanchaceae,Topotype. Type locality. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818863.,flowering,F.A. Warren,2,7,1928,Washington,Pierce,"Saddle between Iron and Crystal [Copper] Mts., Indian Henry's, Mount Rainier National Park.",Steep grassy slopes.,,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.829475, 46.79525)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035288,57793deb-6b18-4f73-a9c5-019957cf9abb,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819034.,flowering,F.A. Warren,26,8,1928,Washington,Pierce,"Spray Park, Mount Rainier National Park.",,,Y,WGS84,,,,TRUE,0,"c(-121.836714, 46.916791)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035113,a8d39c48-f0fd-4f80-9e5e-55f1c94a2f4e,WS,,Orobanchaceae,Paratype. Paratype. Pennell & Warren. 1928. Bull. Torrey Bot. Club 55(6): 317-318. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818859.,flowering,F.A. Warren,28,8,1927,Washington,Pierce,"Van Trump Park, Mount Rainier National Park.",,,Y,WGS84,Fertig,,,TRUE,0,"c(-121.779263, 46.797886)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035226,c754e68e-5f08-41b6-9e1a-19e3c88bafae,WS,,Orobanchaceae,Isotype. Isotype. Bulletin Torrey Botanical Club 55(6):317-318. 1928. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818972.,Flowering & Fruiting,F.A. Warren,21,8,1927,Washington,Pierce,"Indian Henry's, Mount Rainier National Park.",Grassy meadows.,,Y,WGS84,aapeterson,GeoLocate,,TRUE,0,"c(-121.840823, 46.793825)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3530139,24c6e170-0dea-429f-b138-32df799478fb,MORA,MORA-00577,Orobanchaceae,"3 Specimens With Stem,Leaves, Flower. Flower Is Bright Yellow.;  : Verbatim name provided: Pedicularis __ __rainierensis __Pennell & F.A. Warren.",,Robin Mulvey,13,7,2009,Washington,Pierce,Sunrise. Mistakenly Collected From Sunrise P. Contorta Inoculation Plot 9 As  Part Of White Pine Blister Rust Alternate Host Study [Mount Rainier National Park],,"46.91647° N,  121.65743° W",Y,,,,,FALSE,0,"c(-121.65743, 46.91647)"
Pedicularis rainierensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4035289,bce363b7-5b79-4f78-a201-45c9aa9577a9,WS,,Orobanchaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819035.,flowering,F.A. Warren,17,7,1928,Washington,Pierce,"North side Moraine Park, Mount Rainier National Park.",Grassy meadow.,,Y,,,,,FALSE,0,"c(-121.76833, 46.91583)"
